"index","id","price","host_response_rate","neighbourhood_cleansed","review_scores_rating","cancellation_policy","property_type","bedrooms"
"2354","12870514","238","0.97","Fenway","92","moderate","Apartment","1"
"2355","10036037","199","0.98","Fenway","40","strict","Apartment","2"
"2356","4040151","279","0.96","Fenway","91","moderate","Apartment","2"
"2359","5086521","142","1","Fenway","95","strict","Apartment","0"
"2360","10033715","199","0.98","Fenway","100","strict","Apartment","2"
"2361","6015021","169","0.98","Fenway","70","strict","Apartment","1"
"2362","8428314","225","1","Fenway","98","moderate","Apartment","1"
"2363","9329398","150","1","Fenway","100","moderate","Apartment","0"
"2364","11987762","199","0.98","Fenway","40","strict","Apartment","2"
"2365","6167184","155","1","Fenway","83","strict","Apartment","1"
"2366","4644069","110",NULL,"Fenway","100","flexible","Apartment","1"
"2367","5659780","275","1","Fenway","100","moderate","Apartment","1"
"2368","12246137","229","0.98","Fenway","80","strict","Apartment","1"
"2369","2186358","285","0.96","Fenway","93","moderate","Apartment","1"
"2371","4479140","190","1","Fenway","88","moderate","Apartment","1"
"2372","7362715","79","1","Fenway","93","strict","Apartment","1"
"2373","4069422","500",NULL,"Fenway","95","flexible","Apartment","2"
"2376","8460627","100","0.5","Fenway","100","flexible","Apartment","1"
"2377","8400275","99","1","Fenway","79","flexible","Apartment","0"
"2378","6955911","90","0.9","Fenway","85","flexible","Apartment","1"
"2380","11474130","100","0.8","Fenway","100","flexible","Apartment","1"
"2382","1840255","395","1","Fenway","98","strict","Condominium","2"
"2386","13667826","65","0.3","Fenway","90","flexible","Apartment","1"
"2387","4559774","159","1","Fenway","95","moderate","Apartment","0"
"2388","9541295","289","1","Fenway","95","moderate","Apartment","1"
"2389","13866603","80","1","Fenway","100","moderate","Apartment","1"
"2392","13751871","150","1","Fenway","80","strict","Apartment","0"
"2395","9770477","99","0.96","Fenway","80","strict","Apartment","0"
"2396","7508865","169","0.98","Fenway","80","strict","Apartment","1"
"2399","12899026","232","1","Fenway","100","moderate","Apartment","1"
"2400","4547353","190",NULL,"Fenway","90","strict","Apartment","1"
"2401","3740274","229","0.9","Fenway","97","strict","Apartment","1"
"2403","10228228","169","0.98","Fenway","80","strict","Apartment","1"
"2404","9180965","159","1","Fenway","80","moderate","Apartment","1"
"2405","6444138","603","0.96","Fenway","93","moderate","Apartment","2"
"2410","36885","155","1","Fenway","97","strict","Apartment","1"
"2414","8163273","319","0.98","Fenway","60","strict","Apartment","2"
"2416","3903324","219","0.96","Fenway","97","moderate","Apartment","1"
"2417","13733558","60","1","Fenway","80","flexible","Apartment","1"
"2418","8097453","169","0.98","Fenway","100","strict","Apartment","1"
"2420","12652181","210","1","Fenway","90","moderate","Apartment","1"
"2421","8146576","319","0.98","Fenway","100","strict","Apartment","2"
"2422","10113230","123","1","Fenway","87","moderate","Apartment","1"
"2423","6983246","200","1","Fenway","93","moderate","Apartment","1"
"2424","6409811","180","0.75","Fenway","87","moderate","Apartment","1"
"2425","13078025","300","1","Fenway","100","moderate","Apartment","1"
"2426","180914","249","0.89","Fenway","78","super_strict_30","Apartment","1"
"2427","951480","349","0.89","Fenway","100","super_strict_30","Apartment","2"
"2428","4181163","279","0.96","Fenway","93","moderate","Apartment","2"
"2429","8670336","115","0.99","Fenway","88","strict","Apartment","2"
"2430","14109809","87","1","Fenway","100","strict","Apartment","1"
"2431","7573274","199","0.98","Fenway","80","strict","Apartment","2"
"2433","11799482","57",NULL,"Fenway","100","moderate","Apartment","1"
"2434","8063870","219","0.96","Fenway","70","moderate","Apartment","1"
"2437","6425405","195",NULL,"Fenway","80","moderate","Apartment","0"
"2438","12208806","160","1","Fenway","75","strict","Apartment","0"
"2439","8391298","200","1","Fenway","98","strict","Apartment","1"
"2440","6324649","115","0.9","Fenway","88","strict","Apartment","1"
"2443","13076586","56","1","Fenway","100","strict","Apartment","1"
"2444","11634778","200","1","Fenway","95","strict","Apartment","2"
"2445","13994056","89","1","Fenway","89","strict","Apartment","1"
"2446","8439372","295","1","Fenway","94","moderate","Apartment","2"
"2449","8325544","319","0.98","Fenway","40","strict","Apartment","2"
"2451","11454728","249","0.97","Fenway","76","moderate","Apartment","2"
"2454","11240774","95","1","Fenway","94","flexible","Apartment","1"
"2458","13435185","63","1","Fenway","100","strict","Apartment","1"
"2459","3278624","279","0.96","Fenway","87","moderate","Apartment","2"
"2460","11454147","209","0.97","Fenway","98","moderate","Apartment","1"
"2461","5834413","199","0.98","Fenway","60","strict","Apartment","2"
"2462","10995355","96","0.73","Fenway","89","flexible","Apartment","0"
"2463","1835533","139",NULL,"Fenway","76","strict","Apartment","0"
"2465","12796034","190",NULL,"Fenway","100","flexible","House","1"
"2466","11583581","70","0.19","Fenway","83","strict","Apartment","1"
"2467","6793913","319","0.98","Fenway","70","strict","Apartment","2"
"2468","5308475","175","1","Fenway","93","flexible","Apartment","1"
"2469","13079902","89","0.88","Fenway","100","moderate","Apartment","1"
"2471","2016500","150","1","Fenway","92","flexible","Apartment","1"
"2472","951476","359","0.89","Fenway","73","super_strict_30","Apartment","1"
"2474","10552485","260","0.9","Fenway","80","flexible","Apartment","2"
"2476","4916260","310","1","Fenway","97","strict","Apartment","1"
"2477","11990528","155","1","Fenway","100","flexible","Apartment","1"
"2478","10552237","150","0.9","Fenway","88","flexible","Apartment","1"
"2479","2360109","115","0.96","Fenway","85","strict","Apartment","0"
"2480","9448243","289","1","Fenway","98","moderate","Apartment","1"
"2481","3309941","279","0.96","Fenway","94","moderate","Apartment","2"
"2483","196806","79","1","Fenway","98","moderate","Apartment","1"
"2484","3589267","699",NULL,"Fenway","91","strict","Condominium","1"
"2486","13824970","198","0.79","Brighton","100","strict","Apartment","1"
"2487","1815326","99","1","Brighton","94","strict","House","1"
"2488","3601424","75","1","Brighton","96","moderate","Apartment","1"
"2489","7741566","79","0.99","Brighton","98","strict","Apartment","1"
"2490","13375092","85","1","Brighton","100","moderate","Apartment","1"
"2492","3012529","75","1","Brighton","92","flexible","Apartment","1"
"2493","5295491","145","1","Brighton","93","moderate","Apartment","1"
"2495","13642405","30","1","Brighton","73","flexible","Apartment","1"
"2496","8388481","79","0.99","Brighton","95","strict","House","1"
"2497","14057189","100","1","Brighton","97","strict","Apartment","1"
"2499","10747524","79","1","Brighton","95","moderate","Bed & Breakfast","1"
"2504","2555771","150","1","Brighton","95","flexible","House","1"
"2505","9953144","58","1","Brighton","100","strict","House","1"
"2506","4291607","90",NULL,"Brighton","100","flexible","Apartment","0"
"2507","11418599","70","0.85","Brighton","95","moderate","Apartment","1"
"2508","13584884","58","1","Brighton","96","flexible","Apartment","1"
"2509","12811191","70","0.85","Brighton","90","flexible","Apartment","1"
"2511","8224214","193","1","Brighton","89","strict","Apartment","3"
"2512","10594800","50",NULL,"Brighton","60","moderate","Apartment","1"
"2513","7420789","58","1","Brighton","97","moderate","House","1"
"2514","8303748","45",NULL,"Brighton","80","flexible","Apartment","1"
"2517","8780440","110","1","Brighton","84","strict","Apartment","1"
"2518","13056513","135","0.69","Brighton","95","moderate","Apartment","1"
"2519","7403927","125","1","Brighton","93","moderate","House","1"
"2520","12761363","40","0.67","Brighton","90","strict","Apartment","1"
"2522","3668038","72","1","Brighton","97","moderate","House","1"
"2523","5447285","44",NULL,"Brighton","100","flexible","Apartment","1"
"2524","11220522","53",NULL,"Brighton","89","moderate","Apartment","1"
"2526","11760822","140","1","Brighton","95","moderate","Apartment","1"
"2527","2061478","110","0.9","Brighton","98","strict","Apartment","1"
"2529","9723217","45","1","Brighton","100","strict","House","1"
"2530","8482847","75","1","Brighton","87","flexible","Apartment","1"
"2531","8515356","89","0.99","Brighton","98","strict","House","1"
"2532","13478868","42","1","Brighton","100","strict","House","1"
"2536","1110423","250",NULL,"Brighton","92","moderate","Apartment","2"
"2537","3060038","79","1","Brighton","92","strict","Apartment","1"
"2538","1912940","150","1","Brighton","87","flexible","Apartment","1"
"2539","6646604","125","1","Brighton","88","strict","Apartment","1"
"2540","12339410","100","1","Brighton","97","moderate","Condominium","1"
"2541","12856007","55","1","Brighton","80","moderate","Apartment","1"
"2543","9256035","59","0.99","Brighton","96","strict","House","1"
"2544","13642260","95","1","Brighton","80","flexible","Apartment","1"
"2546","716245","125","1","Brighton","89","strict","Apartment","2"
"2548","10333345","81","1","Brighton","96","strict","Apartment","1"
"2549","1961034","114",NULL,"Brighton","100","flexible","Apartment","1"
"2552","14250499","45","1","Brighton","60","flexible","Apartment","1"
"2553","8417742","129","0.99","Brighton","100","strict","House","1"
"2556","12052820","130","0.75","Brighton","75","moderate","Apartment","1"
"2557","76073","400","1","Brighton","93","strict","House","5"
"2558","13624929","227","1","Brighton","95","strict","Apartment","1"
"2559","583255","184","1","Brighton","100","flexible","Apartment","1"
"2560","14460344","55","1","Brighton","87","flexible","Apartment","1"
"2561","6954861","110","1","Brighton","98","strict","Apartment","1"
"2562","8789821","89","0.99","Brighton","100","strict","House","1"
"2563","7511838","85","0.99","Brighton","98","strict","Apartment","1"
"2564","13264687","40","1","Brighton","80","flexible","Apartment","1"
"2565","11757251","30",NULL,"Brighton","20","flexible","House","1"
"2566","8518237","250","1","Brighton","100","strict","Apartment","1"
"2567","8461819","70","0.9","Brighton","100","moderate","Apartment","1"
"2568","466361","80","1","Brighton","91","flexible","Apartment","2"
"2569","2227959","65","1","Brighton","92","flexible","Apartment","1"
"2570","9250014","79","0.99","Brighton","96","strict","House","1"
"2571","4662379","450","1","Brighton","97","moderate","House","4"
"2572","2729015","85","1","Brighton","80","moderate","Apartment","1"
"2575","11494020","89","1","Brighton","100","flexible","Apartment","0"
"2577","4628907","49",NULL,"Brighton","60","flexible","Apartment","1"
"2578","11067772","85","1","Brighton","93","strict","Apartment","0"
"2579","13674701","165","1","Brighton","90","flexible","Apartment","2"
"2580","13265095","120","1","Brighton","100","moderate","Apartment","2"
"2581","11921486","90","1","Brighton","80","flexible","Apartment","1"
"2583","7509273","69","0.99","Brighton","94","strict","Apartment","1"
"2584","1171578","99","1","Brighton","97","moderate","House","1"
"2585","1937433","68","1","Brighton","98","moderate","Apartment","1"
"2586","7921649","79","0.99","Brighton","93","strict","House","1"
"2588","7054058","150","1","Brighton","96","moderate","Apartment","2"
"2590","7692933","59","1","Brighton","96","moderate","Townhouse","1"
"2592","14780153","79","1","Brighton","90","moderate","House","1"
"2593","10607657","175","1","Brighton","93","strict","Apartment","1"
"2594","11688611","239","0.71","Brighton","97","strict","Apartment","2"
"2595","7805515","120","0.99","Brighton","95","strict","House","1"
"2597","11147761","194","1","Brighton","98","strict","Apartment","2"
"2598","4652263","250","1","Brighton","80","moderate","Apartment","1"
"2599","13960193","38","1","Brighton","60","flexible","Apartment","1"
"2600","8378257","85","1","Brighton","86","flexible","Apartment","1"
"2602","7476671","65","0.95","Brighton","93","moderate","House","1"
"2605","9255725","68","0.99","Brighton","96","strict","House","1"
"2607","13490438","55","1","Brighton","100","strict","House","1"
"2608","9114896","150","1","Brighton","94","moderate","Condominium","2"
"2609","1185034","163","1","Brighton","89","moderate","Condominium","1"
"2610","8934599","283","0.99","Brighton","97","strict","House","3"
"2611","1545185","140","1","Brighton","87","moderate","House","1"
"2613","12709469","32",NULL,"Brighton","20","flexible","Apartment","1"
"2614","13800294","50","1","Brighton","90","flexible","Other","1"
"2615","13031523","70","0.8","Brighton","87","flexible","Apartment","1"
"2616","8983081","500","1","Brighton","100","strict","Apartment","3"
"2617","3412990","60","0.95","Brighton","90","strict","House","1"
"2619","217498","110","1","Brighton","95","strict","Apartment","1"
"2620","8753559","50","0.9","Brighton","97","strict","Apartment","1"
"2622","7721323","120","1","Brighton","86","strict","Apartment","0"
"2623","12833084","140","1","Brighton","100","strict","House","2"
"2625","13684319","39","1","Brighton","100","strict","Apartment","1"
"2626","7310887","285","1","Brighton","98","flexible","Apartment","3"
"2627","2526773","52","0.95","Brighton","90","strict","Apartment","1"
"2628","3181719","115","1","Brighton","97","moderate","House","1"
"2629","14770708","79","1","Brighton","80","moderate","House","1"
"2630","8014950","115","1","Brighton","86","strict","Apartment","1"
"2631","6119918","103","1","Brighton","89","strict","Apartment","1"
"2632","6343532","212","1","Brighton","91","moderate","Apartment","2"
"2634","13192046","250","1","Brighton","100","moderate","Townhouse","3"
"2635","4410765","135",NULL,"Brighton","80","strict","Apartment","3"
"2636","5606682","211","1","Brighton","88","strict","Apartment","2"
"2637","2014882","70","1","Brighton","93","strict","House","1"
"2638","11717217","49",NULL,"Brighton","50","flexible","Apartment","1"
"2640","7735518","189","0.99","Brighton","100","strict","Apartment","1"
"2642","9685102","65","1","Brighton","92","flexible","Apartment","1"
"2645","7308811","100","1","Brighton","90","strict","Apartment","1"
"2646","14698794","99","1","Brighton","100","strict","Townhouse","1"
"2647","4737304","65","0.95","Brighton","95","moderate","House","1"
"2648","9896713","112","1","Brighton","92","flexible","Condominium","1"
"2649","10835494","195","1","Brighton","100","strict","Loft","2"
"2651","3457722","250","1","Brighton","98","moderate","Apartment","3"
"2652","1327725","147","1","Brighton","94","strict","Apartment","2"
"2653","3606396","150",NULL,"Brighton","90","flexible","Apartment","1"
